[2026-05-13 12:51:03] [INFO] [::1] Booking created: tour=10, email=anhtai@gmail.com, guests=1
[2026-05-13 12:51:06] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:51:06] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:10] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 12:51:10] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:12] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:51:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:12] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:51:13] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:15] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:51:15] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:17] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:51:17] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:22] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:51:22] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:23] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:51:23] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:24] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:51:24] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:30] [INFO] [::1] Request route: admin/booking_status | Remote IP: ::1
[2026-05-13 12:51:30] [INFO] [::1] Booking status updated: id=4, status=confirmed
[2026-05-13 12:51:30] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:51:30] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:35] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:51:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:41] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 12:51:42] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:52] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:51:52] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:02:20] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 13:02:56] [INFO] [::1] Request route: logout | Remote IP: ::1
[2026-05-13 13:02:57] [INFO] [::1] User logged out: admin2
[2026-05-13 13:02:57] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:02:57] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:13:51] [INFO] [::1] Request route: about | Remote IP: ::1
[2026-05-13 13:13:51] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:14:26] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:14:27] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:14:28] [INFO] [::1] Request route: contact | Remote IP: ::1
[2026-05-13 13:14:28] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:14:57] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:14:58] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:14:59] [INFO] [::1] Request route: news | Remote IP: ::1
[2026-05-13 13:15:00] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:15:12] [INFO] [::1] Request route: news/top-5-diem-den-khong-nen-bo-lo-o-viet-nam | Remote IP: ::1
[2026-05-13 13:15:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:15:43] [INFO] [::1] Request route: news | Remote IP: ::1
[2026-05-13 13:15:44] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:15:44] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:15:45] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:15:52] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 13:15:53] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:16:25] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 13:16:26] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:16:43] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 13:16:44] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:16:44] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:16:45] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:16:45] [INFO] [::1] Request route: contact | Remote IP: ::1
[2026-05-13 13:16:46] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:16:46] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:16:47] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:16:49] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 13:16:49] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 13:16:49] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 13:16:49] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 13:16:50] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:17:12] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 13:17:12] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 13:17:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:17:13] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 13:17:13] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 13:17:13] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 13:17:13] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 13:17:14] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:17:16] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:17:17] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:17:18] [INFO] [::1] Request route: login | Remote IP: ::1
[2026-05-13 13:17:19] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:17:26] [INFO] [::1] Request route: login | Remote IP: ::1
[2026-05-13 13:17:26] [INFO] [::1] Admin logged in: admin2
[2026-05-13 13:17:26] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 13:17:27] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:18:53] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 13:18:54] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:18:57] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 13:18:58] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:19:00] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 13:19:00] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:19:09] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 13:19:09] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:19:18] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 13:19:18] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:19:29] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 13:19:29] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:19:46] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 13:19:47] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:19:58] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 13:19:58] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:08] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 13:20:09] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:20] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 13:20:20] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:30] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 13:20:30] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:40] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 13:20:40] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:45] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:20:45] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:57] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:20:58] [INFO] [::1] Request route: about | Remote IP: ::1
[2026-05-13 13:20:59] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:06] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 13:21:06] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:08] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:21:09] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:12] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:21:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:24] [INFO] [::1] Request route: profile/update | Remote IP: ::1
[2026-05-13 13:21:24] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:35] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:21:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:37] [INFO] [::1] Request route: profile/changePassword | Remote IP: ::1
[2026-05-13 13:21:38] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:46] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:21:47] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:21:48] [INFO] [::1] Request route: profile/paymentInfo | Remote IP: ::1
[2026-05-13 13:21:48] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:24:56] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:24:56] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:24:58] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:24:58] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:27:38] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:11] [INFO] [::1] Request route: about | Remote IP: ::1
[2026-05-13 13:28:11] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:35] [INFO] [::1] Request route: contact | Remote IP: ::1
[2026-05-13 13:28:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:41] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:28:42] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:43] [INFO] [::1] Request route: news | Remote IP: ::1
[2026-05-13 13:28:43] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:48] [INFO] [::1] Request route: news/top-5-diem-den-khong-nen-bo-lo-o-viet-nam | Remote IP: ::1
[2026-05-13 13:28:49] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:56] [INFO] [::1] Request route: news | Remote IP: ::1
[2026-05-13 13:28:57] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:28:57] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:28:58] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:00] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:29:00] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:05] [INFO] [::1] Request route: profile/update | Remote IP: ::1
[2026-05-13 13:29:06] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:11] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:29:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:13] [INFO] [::1] Request route: profile/changePassword | Remote IP: ::1
[2026-05-13 13:29:13] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:18] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:29:18] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:19] [INFO] [::1] Request route: profile/paymentInfo | Remote IP: ::1
[2026-05-13 13:29:20] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:25] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 13:29:25] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:26] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:29:26] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:29] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 13:29:30] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 13:29:30] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 13:29:30] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 13:29:30] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:34] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 13:29:35] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:48] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 13:29:48] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:53] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 13:29:54] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:55] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 13:29:55] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 13:29:55] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 13:29:55] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 13:29:55] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:56] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 13:29:57] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:29:59] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 13:29:59] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:32:34] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 13:32:35] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:32:41] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 13:32:41] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:32:48] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 13:32:48] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:32:54] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 13:32:54] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:33:01] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 13:33:01] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:33:23] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 13:33:23] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:33:34] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 13:33:34] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 13:33:45] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 13:33:45] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 14:01:46] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 14:01:47] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 14:01:48] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 14:01:51] [INFO] [::1] Request route: tour_all | Remote IP: ::1
[2026-05-13 14:01:51] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 14:01:51] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 14:01:51] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 14:01:51] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
